second_tier_authority,name,code,year,emissions_sector,emissions_sector_subsector,value,units
Scotland,Aberdeen City,S12000033,2018,Industry and Commercial,D Industrial And Commercial Other Fuels,97.20765623251506,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Industry and Commercial,E Agriculture,5.37193552386149,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Domestic,F Domestic Electricity,89.17774052089085,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Domestic,G Domestic Gas,253.6481925217653,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Domestic,H Domestic Other Fuels,7.0168387435680675,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Transport,I Road Transport A Roads,136.57092736875745,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Transport,K Road Transport Minor Roads,159.74002238038727,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Transport,L Diesel Railways,1.8180625196235296,kilotonnes
Scotland,Aberdeen City,S12000033,2018,Transport,M Transport Other,26.725303156055123,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,N Lulucf Net Emissions Forest,-17.205621638369855,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,O Lulucf Net Emissions Cropland,29.333874532542403,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,P Lulucf Net Emissions Grassland,-21.282425181542326,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,R Lulucf Net Emissions Settlements,8.144560839600919,kilotonnes
Scotland,Aberdeen City,S12000033,2018,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Industry and Commercial,A Industry And Commercial Electricity,367.69231086606163,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Industry and Commercial,B Industry And Commercial Gas,68.14884410028556,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Industry and Commercial,C Large Industrial Installations,3.0338207221132656,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Industry and Commercial,D Industrial And Commercial Other Fuels,200.2747729335051,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Industry and Commercial,E Agriculture,142.8598773280575,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Domestic,F Domestic Electricity,343.21462030079573,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Domestic,G Domestic Gas,209.51089461007768,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Domestic,H Domestic Other Fuels,224.28689769671067,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Transport,I Road Transport A Roads,389.5051992362594,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Transport,K Road Transport Minor Roads,218.45499444698996,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Transport,L Diesel Railways,5.194252399391248,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,Transport,M Transport Other,3.52131026944161,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,N Lulucf Net Emissions Forest,-637.643325783991,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,O Lulucf Net Emissions Cropland,797.5505225649121,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,P Lulucf Net Emissions Grassland,-335.55449552696894,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,Q Lulucf Net Emissions Wetlands,15.641142498131652,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,R Lulucf Net Emissions Settlements,179.09949352621925,kilotonnes
Scotland,Aberdeenshire,S12000034,2005,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Industry and Commercial,A Industry And Commercial Electricity,385.11715786085875,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Industry and Commercial,B Industry And Commercial Gas,74.02334667329195,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Industry and Commercial,C Large Industrial Installations,152.09977482071028,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Industry and Commercial,D Industrial And Commercial Other Fuels,179.11903172644168,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Industry and Commercial,E Agriculture,142.5106865807711,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Domestic,F Domestic Electricity,355.9625133705813,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Domestic,G Domestic Gas,212.77072755509576,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Domestic,H Domestic Other Fuels,238.09999550505844,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Transport,I Road Transport A Roads,389.62870182195275,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Transport,K Road Transport Minor Roads,236.00089653495397,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Transport,L Diesel Railways,5.1401603156062174,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,Transport,M Transport Other,3.711555141404439,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,N Lulucf Net Emissions Forest,-641.8010675403823,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,O Lulucf Net Emissions Cropland,778.3463640705282,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,P Lulucf Net Emissions Grassland,-343.5564007592913,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,Q Lulucf Net Emissions Wetlands,20.135666033332164,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,R Lulucf Net Emissions Settlements,167.76549541228488,kilotonnes
Scotland,Aberdeenshire,S12000034,2006,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Industry and Commercial,A Industry And Commercial Electricity,402.1634588820525,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Industry and Commercial,B Industry And Commercial Gas,66.16524069377724,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Industry and Commercial,C Large Industrial Installations,149.7477150503205,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Industry and Commercial,D Industrial And Commercial Other Fuels,175.85033081622083,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Industry and Commercial,E Agriculture,176.35251614608637,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Domestic,F Domestic Electricity,360.0790608872271,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Domestic,G Domestic Gas,207.14813253855402,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Domestic,H Domestic Other Fuels,210.972251475635,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Transport,I Road Transport A Roads,382.76456467592357,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Transport,K Road Transport Minor Roads,247.22396154890032,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Transport,L Diesel Railways,5.778315154388101,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,Transport,M Transport Other,3.6024891640964083,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,N Lulucf Net Emissions Forest,-637.4827712659633,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,O Lulucf Net Emissions Cropland,755.3083029995757,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,P Lulucf Net Emissions Grassland,-336.6811808261111,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,Q Lulucf Net Emissions Wetlands,6.4352989285307265,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,R Lulucf Net Emissions Settlements,172.74705231674258,kilotonnes
Scotland,Aberdeenshire,S12000034,2007,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Industry and Commercial,A Industry And Commercial Electricity,409.5196565913374,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Industry and Commercial,B Industry And Commercial Gas,67.88433722104035,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Industry and Commercial,C Large Industrial Installations,132.96222979115282,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Industry and Commercial,D Industrial And Commercial Other Fuels,156.02066516791865,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Industry and Commercial,E Agriculture,147.96384483121443,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Domestic,F Domestic Electricity,347.68734512062014,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Domestic,G Domestic Gas,215.54401720546846,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Domestic,H Domestic Other Fuels,222.55911972594035,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Transport,I Road Transport A Roads,355.62485629612223,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Transport,K Road Transport Minor Roads,248.39152113565154,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Transport,L Diesel Railways,5.835898192011226,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,Transport,M Transport Other,3.667036910561328,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,N Lulucf Net Emissions Forest,-661.9421775510552,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,O Lulucf Net Emissions Cropland,741.6538922211947,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,P Lulucf Net Emissions Grassland,-347.6456347364414,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,Q Lulucf Net Emissions Wetlands,7.044624932878399,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,R Lulucf Net Emissions Settlements,174.2425119138418,kilotonnes
Scotland,Aberdeenshire,S12000034,2008,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Industry and Commercial,A Industry And Commercial Electricity,357.11393271656215,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Industry and Commercial,B Industry And Commercial Gas,70.17898153024417,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Industry and Commercial,C Large Industrial Installations,36.628716867760836,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Industry and Commercial,D Industrial And Commercial Other Fuels,150.00612289613628,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Industry and Commercial,E Agriculture,146.4677488335161,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Domestic,F Domestic Electricity,315.7421246584338,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Domestic,G Domestic Gas,198.04262006341514,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Domestic,H Domestic Other Fuels,213.5346009631488,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Transport,I Road Transport A Roads,349.4374542361286,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Transport,K Road Transport Minor Roads,231.6725860663255,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Transport,L Diesel Railways,5.871263628485325,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,Transport,M Transport Other,3.400734455300342,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,N Lulucf Net Emissions Forest,-666.0889876856334,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,O Lulucf Net Emissions Cropland,728.2260739013141,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,P Lulucf Net Emissions Grassland,-349.1417024392092,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,Q Lulucf Net Emissions Wetlands,11.14071826401679,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,R Lulucf Net Emissions Settlements,175.99666170725644,kilotonnes
Scotland,Aberdeenshire,S12000034,2009,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Industry and Commercial,A Industry And Commercial Electricity,369.71691480478466,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Industry and Commercial,B Industry And Commercial Gas,68.3464090389336,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Industry and Commercial,C Large Industrial Installations,1.3829421158814668,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Industry and Commercial,D Industrial And Commercial Other Fuels,166.53268209851404,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Industry and Commercial,E Agriculture,149.43148202115827,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Domestic,F Domestic Electricity,326.23526817982065,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Domestic,G Domestic Gas,223.0975116140946,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Domestic,H Domestic Other Fuels,239.89836151298766,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Transport,I Road Transport A Roads,347.8813258543482,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Transport,K Road Transport Minor Roads,227.50419546939236,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Transport,L Diesel Railways,5.878880951241236,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,Transport,M Transport Other,3.4120658679297593,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,N Lulucf Net Emissions Forest,-656.350100578643,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,O Lulucf Net Emissions Cropland,710.2218327888248,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,P Lulucf Net Emissions Grassland,-353.56450531394535,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,Q Lulucf Net Emissions Wetlands,10.905853108260304,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,R Lulucf Net Emissions Settlements,182.73310123954064,kilotonnes
Scotland,Aberdeenshire,S12000034,2010,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Industry and Commercial,A Industry And Commercial Electricity,304.51772420600753,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Industry and Commercial,B Industry And Commercial Gas,67.31713743286625,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Industry and Commercial,C Large Industrial Installations,1.3527582015399209,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Industry and Commercial,D Industrial And Commercial Other Fuels,141.09225015965222,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Industry and Commercial,E Agriculture,151.40021153128347,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Domestic,F Domestic Electricity,306.3537305996043,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Domestic,G Domestic Gas,188.9972951456958,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Domestic,H Domestic Other Fuels,188.77929711195608,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Transport,I Road Transport A Roads,344.36364308829314,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Transport,K Road Transport Minor Roads,213.77978213703176,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Transport,L Diesel Railways,5.805734257937721,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,Transport,M Transport Other,3.273878240486912,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,N Lulucf Net Emissions Forest,-639.74482993823,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,O Lulucf Net Emissions Cropland,694.7595652453673,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,P Lulucf Net Emissions Grassland,-375.6924900437815,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,Q Lulucf Net Emissions Wetlands,7.692092497871053,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,R Lulucf Net Emissions Settlements,182.69360222202286,kilotonnes
Scotland,Aberdeenshire,S12000034,2011,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Industry and Commercial,A Industry And Commercial Electricity,349.47926588340107,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Industry and Commercial,B Industry And Commercial Gas,70.58025997667383,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Industry and Commercial,C Large Industrial Installations,1.3282325483052937,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Industry and Commercial,D Industrial And Commercial Other Fuels,129.2548403970839,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Industry and Commercial,E Agriculture,149.00845132062204,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Domestic,F Domestic Electricity,327.236285940949,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Domestic,G Domestic Gas,208.64122171900348,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Domestic,H Domestic Other Fuels,184.98079837880155,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Transport,I Road Transport A Roads,353.7748876231311,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Transport,K Road Transport Minor Roads,201.2796215440967,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Transport,L Diesel Railways,5.820547711725415,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,Transport,M Transport Other,3.1721508151650837,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,N Lulucf Net Emissions Forest,-593.2691055035411,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,O Lulucf Net Emissions Cropland,681.3410065506853,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,P Lulucf Net Emissions Grassland,-379.6424332346558,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,Q Lulucf Net Emissions Wetlands,2.7496234019174235,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,R Lulucf Net Emissions Settlements,182.16027740080685,kilotonnes
Scotland,Aberdeenshire,S12000034,2012,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Aberdeenshire,S12000034,2013,Industry and Commercial,A Industry And Commercial Electricity,325.3236854536925,kilotonnes
Scotland,Aberdeenshire,S12000034,2013,Industry and Commercial,B Industry And Commercial Gas,76.52874567290436,kilotonnes
Scotland,Aberdeenshire,S12000034,2013,Industry and Commercial,C Large Industrial Installations,1.3790586906723368,kilotonnes
Scotland,Aberdeenshire,S12000034,2013,Industry and Commercial,D Industrial And Commercial Other Fuels,129.972703690716,kilotonnes
